,path,audio,values,target
691,./data/audios/noise/5-243449-A.wav,"[-5.1263283e-05  5.0751911e-04 -2.3738247e-04 ... -2.2699044e-07
  1.9793151e-07  0.0000000e+00]",./data/audios/save_np/5-243449-A.wav.npy,2
692,./data/audios/hungry/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.6180301e-01
  6.2234957e-02  0.0000000e+00]",./data/audios/save_np/5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757081034-1.7-m-48-hu.wav.npy,0
693,./data/audios/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049852345-1.7-f-04-hu.wav,"[-3.7766952e-06  1.6917324e-05  3.4244014e-05 ...  2.4960737e-01
  2.5213066e-01  0.0000000e+00]",./data/audios/save_np/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049852345-1.7-f-04-hu.wav.npy,0
694,./data/audios/laugh/laugh_1.m4a_73.wav,"[ 0.00657872  0.02570502  0.02816096 ... -0.00044673  0.00968853
  0.02244771]",./data/audios/save_np/laugh_1.m4a_73.wav.npy,1
695,./data/audios/laugh/laugh_1.m4a_6.wav,"[ 0.00797241  0.01192469  0.00913795 ...  0.00148856 -0.00368746
 -0.00938848]",./data/audios/save_np/laugh_1.m4a_6.wav.npy,1
696,./data/audios/laugh/laugh_1.m4a_59.wav,"[ 0.00097105 -0.00466554 -0.00864176 ...  0.00416425  0.00367512
  0.0122695 ]",./data/audios/save_np/laugh_1.m4a_59.wav.npy,1
697,./data/audios/hungry/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090274181-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.5731571e-03
  1.7358566e-02  3.5563115e-02]",./data/audios/save_np/f896b69d-6241-4b51-9c45-0d628bc827c1-1430090274181-1.7-m-04-hu.wav.npy,0
698,./data/audios/noise/4-165813-B.wav,"[ 1.0245251e-02  2.6162757e-02  1.1484958e-02 ... -3.1546364e-08
 -2.9089854e-08  0.0000000e+00]",./data/audios/save_np/4-165813-B.wav.npy,2
699,./data/audios/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.2941364e-04
 -2.5641827e-03  0.0000000e+00]",./data/audios/save_np/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu.wav.npy,0
700,./data/audios/hungry/adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.4400169e-02
  1.7074436e-02  0.0000000e+00]",./data/audios/save_np/adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav.npy,0
701,./data/audios/laugh/laugh_1.m4a_36.wav,"[ 0.00148106  0.01824103 -0.00428202 ... -0.01478945 -0.01347404
 -0.01520416]",./data/audios/save_np/laugh_1.m4a_36.wav.npy,1
702,./data/audios/hungry/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859277-1.1-m-04-hu.wav,"[-0.00589249  0.01413826  0.00701783 ...  0.05512108 -0.00662521
 -0.0575586 ]",./data/audios/save_np/3DF341FA-E90B-4335-A51A-A9B0769150CE-1436859277-1.1-m-04-hu.wav.npy,0
703,./data/audios/laugh/laugh_1.m4a_18.wav,"[-0.00477226 -0.00396133 -0.00888887 ... -0.02536786 -0.01718339
 -0.01311938]",./data/audios/save_np/laugh_1.m4a_18.wav.npy,1
704,./data/audios/hungry/9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  5.1482454e-02
 -9.0292551e-02  0.0000000e+00]",./data/audios/save_np/9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav.npy,0
705,./data/audios/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142784308-1.7-m-26-hu.wav,"[ 3.8706585e-06 -5.6257959e-06  1.2860152e-05 ...  5.2112630e-03
  1.0513271e-03  0.0000000e+00]",./data/audios/save_np/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142784308-1.7-m-26-hu.wav.npy,0
706,./data/audios/hungry/4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,"[ 0.00130125 -0.00157257  0.08298807 ... -0.12236218 -0.14934337
 -0.0059494 ]",./data/audios/save_np/4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav.npy,0
707,./data/audios/cry/margot.m4a_15.wav,"[-0.12508054 -0.16612518  0.01377101 ... -0.0334773  -0.04313176
 -0.0458492 ]",./data/audios/save_np/margot.m4a_15.wav.npy,0
708,./data/audios/silence/silence.wav_47.wav,"[ 0.02183177  0.01815764 -0.01077002 ... -0.20211332 -0.1914139
 -0.20497686]",./data/audios/save_np/silence.wav_47.wav.npy,3
709,./data/audios/hungry/8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.8601476e-03
 -2.2944257e-02  0.0000000e+00]",./data/audios/save_np/8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav.npy,0
710,./data/audios/hungry/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  4.6013340e-01
  1.7680226e-01  0.0000000e+00]",./data/audios/save_np/8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430735028906-1.7-f-72-hu.wav.npy,0
711,./data/audios/hungry/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -4.7915787e-02
  1.0380842e-02  0.0000000e+00]",./data/audios/save_np/bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637736064-1.7-m-72-hu.wav.npy,0
712,./data/audios/hungry/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1429978271017-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.8247056e-01
 -9.8322548e-02  0.0000000e+00]",./data/audios/save_np/c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1429978271017-1.7-m-04-hu.wav.npy,0
713,./data/audios/silence/silence.wav_52.wav,"[-0.05731775 -0.10581502 -0.0882246  ... -0.18914306 -0.16491044
 -0.17919958]",./data/audios/save_np/silence.wav_52.wav.npy,3
714,./data/audios/laugh/laugh_1.m4a_34.wav,"[ 0.00034252  0.00995342 -0.00754707 ...  0.00939063  0.01226901
  0.00974109]",./data/audios/save_np/laugh_1.m4a_34.wav.npy,1
715,./data/audios/laugh/laugh_1.m4a_58.wav,"[ 0.0006309   0.00012384 -0.00462203 ... -0.00438018  0.00525573
  0.00334512]",./data/audios/save_np/laugh_1.m4a_58.wav.npy,1
716,./data/audios/cry/margot.m4a_1.wav,"[ 0.0039649  -0.00536078 -0.03753671 ...  0.04190769  0.26863688
  0.01035481]",./data/audios/save_np/margot.m4a_1.wav.npy,0
717,./data/audios/laugh/laugh_1.m4a_71.wav,"[ 0.24253766 -0.14856589 -0.87654036 ... -0.01388243 -0.01139143
 -0.00498195]",./data/audios/save_np/laugh_1.m4a_71.wav.npy,1
718,./data/audios/hungry/C249BCDD-0F65-4D6A-82BE-43C4006E3DDB-1436891733-1.1-m-72-hu.wav,"[ 0.          0.          0.         ...  0.01165039  0.002752
 -0.00622071]",./data/audios/save_np/C249BCDD-0F65-4D6A-82BE-43C4006E3DDB-1436891733-1.1-m-72-hu.wav.npy,0
719,./data/audios/silence/silence.wav_33.wav,"[-0.0823637  -0.14626236 -0.10256589 ... -0.09307262 -0.0783226
 -0.08277256]",./data/audios/save_np/silence.wav_33.wav.npy,3
720,./data/audios/hungry/5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav,"[-0.00073445 -0.00553444 -0.00719165 ...  0.00173766  0.00200939
  0.00145536]",./data/audios/save_np/5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav.npy,0
721,./data/audios/hungry/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -3.4047451e-02
 -1.8111527e-01  0.0000000e+00]",./data/audios/save_np/7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu.wav.npy,0
722,./data/audios/cry/Louise_01.m4a_8.wav,[0.01927008 0.05565203 0.06369556 ... 0.00447739 0.00659301 0.00925017],./data/audios/save_np/Louise_01.m4a_8.wav.npy,0
723,./data/audios/hungry/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  1.0099933e-03
  1.2908166e-03  0.0000000e+00]",./data/audios/save_np/8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436850948195-1.7-m-04-hu.wav.npy,0
724,./data/audios/hungry/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav,"[ 1.4465274e-06 -1.8004732e-06  2.4364231e-06 ... -1.0652959e-01
  9.5603950e-02  0.0000000e+00]",./data/audios/save_np/89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049868816-1.7-f-04-hu.wav.npy,0
725,./data/audios/hungry/2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.1071308e-03
  1.0895812e-04  0.0000000e+00]",./data/audios/save_np/2a0e6a88-b049-4f46-a3d6-d73ffae470d5-1430770161530-1.7-m-04-hu.wav.npy,0
726,./data/audios/silence/silence.wav_84.wav,"[ 0.0527459   0.11532969  0.11390323 ... -0.17006017 -0.16490607
 -0.19311272]",./data/audios/save_np/silence.wav_84.wav.npy,3
727,./data/audios/hungry/A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,"[-0.00030451  0.00038246 -0.00169285 ...  0.01503677  0.00049619
 -0.03266848]",./data/audios/save_np/A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav.npy,0
728,./data/audios/noise/1-34094-A.wav,"[-6.60062805e-02 -1.02477446e-01  6.55687749e-02 ...  1.67819489e-05
  1.61046264e-04  0.00000000e+00]",./data/audios/save_np/1-34094-A.wav.npy,2
729,./data/audios/noise/3-155130-A.wav,"[-3.3884242e-03 -6.6941893e-03  1.0528220e-03 ...  8.4867788e-06
  3.5715595e-06  0.0000000e+00]",./data/audios/save_np/3-155130-A.wav.npy,2
730,./data/audios/hungry/ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533809819-1.7-m-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  3.9899894e-03
  6.5082535e-03  0.0000000e+00]",./data/audios/save_np/ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533809819-1.7-m-26-hu.wav.npy,0
731,./data/audios/noise/3-151255-A.wav,[0.01437718 0.0225831  0.01937544 ... 0.         0.         0.        ],./data/audios/save_np/3-151255-A.wav.npy,2
732,./data/audios/noise/5-156999-D.wav,"[ 1.3143638e-01  2.4456018e-01  1.7753513e-01 ...  3.2708442e-07
 -3.4234401e-07  0.0000000e+00]",./data/audios/save_np/5-156999-D.wav.npy,2
733,./data/audios/hungry/a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -6.1036095e-02
 -1.8229479e-02  0.0000000e+00]",./data/audios/save_np/a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav.npy,0
734,./data/audios/hungry/92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.8105071e-02
  1.1081012e-03  0.0000000e+00]",./data/audios/save_np/92d08bbe-553f-4844-85b1-15d572f06ea2-1436873211119-1.7-m-04-hu.wav.npy,0
735,./data/audios/hungry/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav,"[ 0.00077857  0.00541592  0.04440079 ... -0.00051827  0.00303691
 -0.00011406]",./data/audios/save_np/8FDA58A7-FDC6-4421-855F-738E6E853E43-1429895742-1.0-m-26-hu.wav.npy,0
736,./data/audios/laugh/laugh_1.m4a_70.wav,"[ 0.0013258   0.00422557  0.00321813 ...  0.00026028  0.00097568
 -0.00175466]",./data/audios/save_np/laugh_1.m4a_70.wav.npy,1
737,./data/audios/silence/silence.wav_91.wav,"[-0.01165194 -0.01755983 -0.01033759 ... -0.07325244 -0.05591832
 -0.05538253]",./data/audios/save_np/silence.wav_91.wav.npy,3
738,./data/audios/laugh/laugh_1.m4a_80.wav,"[-0.01536007 -0.03650492 -0.03075586 ... -0.00074506  0.00193684
  0.00241318]",./data/audios/save_np/laugh_1.m4a_80.wav.npy,1
739,./data/audios/laugh/laugh_1.m4a_45.wav,"[ 0.01598149  0.03825544  0.0291405  ... -0.00211319 -0.00940427
 -0.0163741 ]",./data/audios/save_np/laugh_1.m4a_45.wav.npy,1
740,./data/audios/silence/silence.wav_62.wav,"[-0.1396569  -0.27619123 -0.24456088 ... -0.01900268 -0.01541433
 -0.03001725]",./data/audios/save_np/silence.wav_62.wav.npy,3
741,./data/audios/silence/silence.wav_6.wav,"[-0.05059338 -0.10810684 -0.09339759 ... -0.07819106 -0.07752706
 -0.08820884]",./data/audios/save_np/silence.wav_6.wav.npy,3
742,./data/audios/silence/silence.wav_8.wav,"[ 1.2691757e-04  1.6025504e-02  2.9077420e-02 ... -6.0228672e-02
 -1.6962640e-02 -8.3115803e-05]",./data/audios/save_np/silence.wav_8.wav.npy,3
743,./data/audios/noise/2-138465-A.wav,"[-0.0560257  -0.06629638 -0.08021555 ...  0.00830626 -0.00079931
  0.        ]",./data/audios/save_np/2-138465-A.wav.npy,2
744,./data/audios/hungry/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav,"[ 0.0004396   0.00019803  0.00947177 ... -0.01257251 -0.00691084
 -0.00480175]",./data/audios/save_np/F3BAEDDA-CDC0-4A65-90EE-5C372CEE4F3B-1437012076-1.1-f-26-hu.wav.npy,0
745,./data/audios/cry/V_2017-04-01+08_06_22=0_30.mp3_7.wav,"[ 0.01798021  0.01999413  0.00374218 ... -0.23030229  0.23389433
  0.08883607]",./data/audios/save_np/V_2017-04-01+08_06_22=0_30.mp3_7.wav.npy,0
746,./data/audios/noise/1-22804-A.wav,"[-0.10730743 -0.23380344  0.12221403 ...  0.01638037 -0.04130282
  0.        ]",./data/audios/save_np/1-22804-A.wav.npy,2
747,./data/audios/noise/4-184235-A.wav,"[-9.7327254e-04 -2.1046463e-03 -2.3538489e-03 ... -2.0307153e-10
  2.3307131e-11  0.0000000e+00]",./data/audios/save_np/4-184235-A.wav.npy,2
748,./data/audios/hungry/20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,"[ 0.00162858 -0.0120119  -0.06951404 ... -0.00663223 -0.00371356
 -0.00197385]",./data/audios/save_np/20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav.npy,0
749,./data/audios/noise/3-123086-A.wav,"[-2.6279138e-03 -6.3165249e-03  5.6919940e-03 ...  5.1640051e-05
  6.8810165e-05  0.0000000e+00]",./data/audios/save_np/3-123086-A.wav.npy,2
750,./data/audios/laugh/laugh_1.m4a_19.wav,"[-0.06732865  0.11967286  0.32572633 ... -0.03741239 -0.0257972
 -0.0478961 ]",./data/audios/save_np/laugh_1.m4a_19.wav.npy,1
751,./data/audios/silence/silence.wav_66.wav,[0.08604028 0.18314068 0.17245889 ... 0.40042466 0.39629403 0.48155245],./data/audios/save_np/silence.wav_66.wav.npy,3
752,./data/audios/noise/3-130998-B.wav,"[-0.00503122 -0.00649002  0.00881427 ...  0.04532684  0.05225703
  0.        ]",./data/audios/save_np/3-130998-B.wav.npy,2
753,./data/audios/hungry/afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.5515803e-04
  5.1248358e-03  0.0000000e+00]",./data/audios/save_np/afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav.npy,0
754,./data/audios/silence/silence.wav_28.wav,"[-0.1032185  -0.19616005 -0.16415143 ... -0.17192395 -0.15168712
 -0.14229132]",./data/audios/save_np/silence.wav_28.wav.npy,3
755,./data/audios/noise/3-153057-A.wav,[0.09228368 0.04581394 0.3803983  ... 0.         0.         0.        ],./data/audios/save_np/3-153057-A.wav.npy,2
756,./data/audios/silence/silence.wav_40.wav,"[-0.10355128 -0.19539577 -0.15375301 ... -0.12980992 -0.12222724
 -0.15270582]",./data/audios/save_np/silence.wav_40.wav.npy,3
757,./data/audios/hungry/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,"[7.6000711e-06 2.9459354e-05 3.3960798e-05 ... 1.6914010e-02 2.0820847e-02
 0.0000000e+00]",./data/audios/save_np/3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav.npy,0
758,./data/audios/laugh/laugh_2.m4a_10.wav,"[ 0.00809772 -0.10202631 -0.01155315 ... -0.00096782 -0.00139369
  0.00072564]",./data/audios/save_np/laugh_2.m4a_10.wav.npy,1
759,./data/audios/noise/2-59566-A.wav,"[-0.01451068 -0.02310015 -0.01226374 ... -0.01508351 -0.00587918
  0.        ]",./data/audios/save_np/2-59566-A.wav.npy,2
760,./data/audios/laugh/laugh_1.m4a_76.wav,"[ 0.00275172  0.01084695  0.0120183  ... -0.00104293  0.00082775
  0.00121413]",./data/audios/save_np/laugh_1.m4a_76.wav.npy,1
761,./data/audios/hungry/415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -2.8077408e-03
  2.8080146e-03  0.0000000e+00]",./data/audios/save_np/415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav.npy,0
762,./data/audios/noise/3-216280-A.wav,[0. 0. 0. ... 0. 0. 0.],./data/audios/save_np/3-216280-A.wav.npy,2
763,./data/audios/laugh/laugh_1.m4a_0.wav,"[ 0.00034012  0.01101219  0.01705456 ... -0.0285976  -0.01898563
 -0.00021744]",./data/audios/save_np/laugh_1.m4a_0.wav.npy,1
764,./data/audios/laugh/laugh_2.m4a_3.wav,"[ 0.00103568  0.00097854 -0.0024838  ... -0.08163042  0.08340825
  0.11363932]",./data/audios/save_np/laugh_2.m4a_3.wav.npy,1
765,./data/audios/cry/margot.m4a_3.wav,"[-0.11634778 -0.10898922 -0.01436669 ...  0.15805969 -0.40505064
 -0.49191126]",./data/audios/save_np/margot.m4a_3.wav.npy,0
766,./data/audios/hungry/69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.0008795e-02
  3.4375608e-02  0.0000000e+00]",./data/audios/save_np/69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav.npy,0
767,./data/audios/laugh/laugh_1.m4a_53.wav,"[-0.01306344 -0.0338314  -0.01747674 ...  0.00766532  0.00596329
 -0.00148157]",./data/audios/save_np/laugh_1.m4a_53.wav.npy,1
768,./data/audios/hungry/42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav,"[ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ... -1.0106638e-06
  1.9045504e-04  0.0000000e+00]",./data/audios/save_np/42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav.npy,0
769,./data/audios/hungry/efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ... -1.2305496e-03
  7.5799408e-03  1.3787393e-02]",./data/audios/save_np/efd13da0-d40e-48bc-b14e-dee28af4d3c6-1430728179252-1.7-m-22-hu.wav.npy,0
770,./data/audios/hungry/37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,"[ 1.5207868e-06 -1.8924203e-06  2.5469856e-06 ...  2.7327364e-06
 -2.3597784e-06  1.9762415e-06]",./data/audios/save_np/37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav.npy,0
771,./data/audios/hungry/7616E8F4-B1A7-45A6-9A0C-C9BB2DE64FC3-1436868751-1.1-m-72-hu.wav,"[-0.00261704  0.00349966  0.00468752 ...  0.21912012 -0.12474606
 -0.0310771 ]",./data/audios/save_np/7616E8F4-B1A7-45A6-9A0C-C9BB2DE64FC3-1436868751-1.1-m-72-hu.wav.npy,0
772,./data/audios/silence/silence.wav_10.wav,"[-0.16948092 -0.3259954  -0.25758678 ...  0.01304196  0.02815209
  0.058283  ]",./data/audios/save_np/silence.wav_10.wav.npy,3
773,./data/audios/silence/silence.wav_26.wav,[0.05186515 0.09937561 0.07687805 ... 0.38353503 0.36208594 0.39458716],./data/audios/save_np/silence.wav_26.wav.npy,3
